"param1","param2","param3","param4","param5","Variable","Iteration","NAME"
"0","0","0","0","0","CENTER","0","MVN_DEFL2_MC_NOPAR"
"0.1","0.1","0.1","0.1","0.1","VAR","0","MVN_DEFL2_MC_NOPAR"
"0.1","0","0","0","0","COV","0","MVN_DEFL2_MC_NOPAR"
"0","0.1","0","0","0","COV","0","MVN_DEFL2_MC_NOPAR"
"0","0","0.1","0","0","COV","0","MVN_DEFL2_MC_NOPAR"
"0","0","0","0.1","0","COV","0","MVN_DEFL2_MC_NOPAR"
"0","0","0","0","0.1","COV","0","MVN_DEFL2_MC_NOPAR"
"0.0166587637978096","-0.0030547810112503","-0.0269219620616302","0.0131556867999102","-0.0104501719313969","CENTER","1","MVN_DEFL2_MC_NOPAR"
"0.182505166461257","0.182292636274669","0.164574695272044","0.168614315269854","0.165944858830448","VAR","1","MVN_DEFL2_MC_NOPAR"
"0.182505166461257","-0.00839024272818139","-0.000308088172438934","0.00517149176350276","0.00887429316793093","COV","1","MVN_DEFL2_MC_NOPAR"
"-0.00839024272818139","0.182292636274669","0.00757085847281253","-0.00280637487664076","-0.00521842340186549","COV","1","MVN_DEFL2_MC_NOPAR"
"-0.000308088172438934","0.00757085847281253","0.164574695272044","0.0104312601231386","-0.000928646051296633","COV","1","MVN_DEFL2_MC_NOPAR"
"0.00517149176350276","-0.00280637487664076","0.0104312601231386","0.168614315269854","-0.00782925192900548","COV","1","MVN_DEFL2_MC_NOPAR"
"0.00887429316793093","-0.00521842340186549","-0.000928646051296633","-0.00782925192900548","0.165944858830448","COV","1","MVN_DEFL2_MC_NOPAR"
"0.0399740453695916","-0.00255344666409773","-0.0255737073433323","0.0218354217996407","0.00830637275332238","CENTER","2","MVN_DEFL2_MC_NOPAR"
"0.319905655080418","0.310440356420773","0.263425678981234","0.297612923512361","0.286481521823059","VAR","2","MVN_DEFL2_MC_NOPAR"
"0.319905655080418","0.00161063343897417","-0.00139392254272259","-0.00820307718549163","0.00880365188524054","COV","2","MVN_DEFL2_MC_NOPAR"
"0.00161063343897417","0.310440356420773","0.00892287634000554","0.00387629305786268","-0.00646801620297977","COV","2","MVN_DEFL2_MC_NOPAR"
"-0.00139392254272259","0.00892287634000554","0.263425678981234","0.0189962262921552","-0.010039046588604","COV","2","MVN_DEFL2_MC_NOPAR"
"-0.00820307718549163","0.00387629305786268","0.0189962262921552","0.297612923512361","-0.0263113199836795","COV","2","MVN_DEFL2_MC_NOPAR"
"0.00880365188524054","-0.00646801620297977","-0.010039046588604","-0.0263113199836795","0.286481521823059","COV","2","MVN_DEFL2_MC_NOPAR"
"0.00976491623780943","-0.020337994111564","-0.0424503717171579","0.0165149034876687","-0.0249438615167225","CENTER","3","MVN_DEFL2_MC_NOPAR"
"0.527421610515721","0.522447119697149","0.464655160618783","0.468142330604229","0.473680676086002","VAR","3","MVN_DEFL2_MC_NOPAR"
"0.527421610515721","-0.0053124563027938","-0.0107025855393411","-0.00849826247403709","0.0124916941371366","COV","3","MVN_DEFL2_MC_NOPAR"
"-0.0053124563027938","0.522447119697149","0.00416034870389137","-0.0138557307686457","-0.0330435541405755","COV","3","MVN_DEFL2_MC_NOPAR"
"-0.0107025855393411","0.00416034870389137","0.464655160618783","0.0176797195596573","-0.0164975010375033","COV","3","MVN_DEFL2_MC_NOPAR"
"-0.00849826247403709","-0.0138557307686457","0.0176797195596573","0.468142330604229","-0.037311888179743","COV","3","MVN_DEFL2_MC_NOPAR"
"0.0124916941371366","-0.0330435541405755","-0.0164975010375033","-0.037311888179743","0.473680676086002","COV","3","MVN_DEFL2_MC_NOPAR"
"0.00798636262963697","-0.0609939263931755","-0.0369060474548285","-0.0155126590264497","-0.0419062148381893","CENTER","4","MVN_DEFL2_MC_NOPAR"
"0.77987616907403","0.785370181823827","0.714499840426103","0.670031923388013","0.702677516711627","VAR","4","MVN_DEFL2_MC_NOPAR"
"0.77987616907403","-0.00909485257952634","-0.0331887959732948","-0.0196873240322974","-0.0479838907456772","COV","4","MVN_DEFL2_MC_NOPAR"
"-0.00909485257952634","0.785370181823827","0.0360040248034468","-0.0278047567947759","-0.0305811418380757","COV","4","MVN_DEFL2_MC_NOPAR"
"-0.0331887959732948","0.0360040248034468","0.714499840426103","0.0346772069319305","-0.00796040237190548","COV","4","MVN_DEFL2_MC_NOPAR"
"-0.0196873240322974","-0.0278047567947759","0.0346772069319305","0.670031923388013","-0.0536987388400527","COV","4","MVN_DEFL2_MC_NOPAR"
"-0.0479838907456772","-0.0305811418380757","-0.00796040237190548","-0.0536987388400527","0.702677516711627","COV","4","MVN_DEFL2_MC_NOPAR"
"0.0402691221183098","-0.0363769561722949","-0.0125513241540323","0.0339930989467537","-0.0630327827549554","CENTER","5","MVN_DEFL2_MC_NOPAR"
"0.945875588961731","0.994055873958765","0.848305599197162","0.959738838889779","0.936154530123396","VAR","5","MVN_DEFL2_MC_NOPAR"
"0.945875588961731","0.0137157726264606","0.0248825021644022","0.0134106975473772","-0.00735579388587309","COV","5","MVN_DEFL2_MC_NOPAR"
"0.0137157726264606","0.994055873958765","-0.00231181708303777","-0.0163313953718845","-0.0479562085407066","COV","5","MVN_DEFL2_MC_NOPAR"
"0.0248825021644022","-0.00231181708303777","0.848305599197162","-0.00729874971563489","0.000880917427260094","COV","5","MVN_DEFL2_MC_NOPAR"
"0.0134106975473772","-0.0163313953718845","-0.00729874971563489","0.959738838889779","-0.10007912827679","COV","5","MVN_DEFL2_MC_NOPAR"
"-0.00735579388587309","-0.0479562085407066","0.000880917427260094","-0.10007912827679","0.936154530123396","COV","5","MVN_DEFL2_MC_NOPAR"
